muncod_ibge,pop_total,pop_branca,pop_preta,pop_amarela,pop_parda,pop_indigena
4315057,2142,1800,51,,291,
4315073,1560,1340,20,,200,
4315107,9938,6827,200,8,2903,
4315131,1739,1400,19,,320,
4315149,3077,2733,40,,303,1
4315156,5340,4875,46,,419,
4315172,2025,1744,38,1,242,
4315206,3747,3427,50,,270,
4315305,23500,18492,1218,11,3729,46
4315313,1552,1060,69,,423,
4315321,2507,2061,58,,388,
4315354,3910,3499,46,4,361,
4315404,9738,4136,114,,1385,4103
4315453,1796,1643,54,,99,
4315503,14939,11710,1666,9,1542,12
4315552,2835,2072,41,5,535,182
4315602,191900,142488,19372,139,29536,365
4315701,34654,27814,2629,26,4180,5
4315750,4473,3794,88,,572,19
4315800,10418,8820,354,1,1236,7
4315909,6654,5285,116,,1241,12
4315958,2291,1708,55,5,520,2
4316006,21253,17762,379,6,3095,11
4316105,9777,7172,223,3,1421,958
4316204,4991,4698,61,1,231,
4316303,6576,4673,148,1,1754,
4316402,36630,27807,2796,13,5988,25
4316428,2480,1696,34,,750,
4316436,2575,2173,92,1,308,1
4316451,10203,7286,431,2,2053,431
4316477,2877,2628,41,,208,
4316501,6879,6202,158,4,506,9
4316600,16399,13834,166,7,2372,20
4316709,8122,5957,321,4,1839,1
4316733,1674,1368,44,,257,5
4316758,6887,6422,142,,321,2
4316808,133230,110368,7693,70,15043,52
4316907,271735,212405,18112,196,40517,496
4316956,6340,6041,53,,244,2
4316972,2596,2073,97,,426,
4317004,7024,5917,374,7,722,2
4317103,84421,63279,7570,54,13412,106
4317202,76963,61461,1733,37,13697,34
4317251,1505,1421,23,,61,
4317301,30983,24240,2545,21,4135,39
4317400,48938,39973,1330,14,7578,42
4317509,76917,59465,1881,52,15329,190
4317558,2091,1804,34,,253,
4317608,42947,36671,2656,16,3580,24
4317707,10300,7382,347,,2570,1
4317756,2089,1871,31,,186,1
4317806,13902,10737,252,5,2901,7
4317905,15320,13829,233,,1250,3
4317954,2349,1943,30,,373,3
4318002,59676,45569,2340,42,11706,18
4318051,2754,2477,29,,248,
4318101,17618,14788,503,6,2299,22
4318200,21893,16290,1235,27,4280,61
4318309,58487,43279,4454,48,10650,56
4318408,21028,17027,1294,45,2648,13
4318424,4461,4191,52,,218,
4318432,2649,1960,232,2,455,
4318440,2912,2510,62,,330,10
4318457,2362,1807,50,,505,
4318465,1902,1385,22,3,492,
4318481,4447,4134,51,,261,1
4318499,2406,2246,23,4,133,
4318507,25443,18658,2109,8,4653,13
4318606,6834,5735,57,,1013,29
4318614,2380,2168,45,2,163,1
4318622,4172,3116,171,,885,
4318705,217409,170577,13011,248,33145,420
4318804,41989,36444,2902,1,2619,23
4318903,34752,26371,823,17,7522,19
4319000,21084,18138,545,4,2371,26
4319109,5481,4596,78,1,806,
4319125,2860,2528,40,,287,5
4319158,7056,4948,94,10,1899,105
4319208,5118,3279,142,3,1692,2
4319307,5846,4880,81,1,884,
4319356,3548,3264,51,,232,1
4319364,1757,1295,23,,439,
4319372,3070,2700,29,1,340,
4319406,15577,13270,463,11,1833,
4319505,24428,20750,993,12,2655,18
4319604,21219,16369,2403,10,2428,9
4319703,3264,2816,33,,409,6
4319711,2207,1985,15,,207,
4319737,2543,1222,28,,67,1226
4319752,2251,2019,24,,207,1
4319802,8097,6134,367,3,1592,1
4319901,75648,60808,1953,19,12839,25
4320008,132107,104160,9021,94,18745,80
4320107,22851,17988,853,8,3970,32
4320206,11950,9679,385,,1878,8
4320230,2704,2085,75,,541,3
4320263,6009,4379,110,3,1517,
4320305,5107,4162,95,,850,
4320321,2673,2339,33,,301,
4320354,5306,4152,378,,765,11
4320404,16961,14190,659,5,2097,10
4320453,1941,1818,23,,100,
4320503,5541,4642,234,1,593,71
4320552,5863,5050,221,4,586,2
4320578,1830,1604,22,,204,
4320602,3406,3167,32,,206,1
4320651,2028,1697,45,,285,1
4320677,8578,7090,144,,1344,
4320701,14226,11148,637,5,2429,7
4320800,29991,23998,682,22,5283,6
4320859,4461,3986,101,,343,30
4320909,24557,18967,789,20,4696,84
4321006,10592,8277,310,,1994,11
4321105,14695,10859,1567,1,2250,18
4321204,53242,43251,2671,45,7219,56
4321303,25198,22634,812,5,1738,7
4321329,3119,2558,37,,521,3
4321352,5212,3896,460,2,840,14
4321402,14497,10146,208,2,2037,2104
4321436,10334,9012,415,3,873,31
4321451,32797,28616,1021,8,3135,15
4321469,3267,2707,53,2,505,
4321477,5129,4197,47,,883,2
4321493,2554,2365,44,,145,
4321501,41751,35268,1671,23,4615,174
4321600,54387,44428,2635,27,7215,82
4321626,2152,2039,20,2,91,
4321634,2591,2487,18,,86,
4321667,10962,10049,166,21,720,5
4321709,24425,19568,838,25,3961,33
4321808,24916,21208,349,2,3354,3
4321832,2760,2436,184,2,136,2
4321857,4716,3153,90,8,837,628
4321907,25436,21908,436,8,3057,27
4321956,7556,4996,311,27,2201,21
4322004,27498,22754,1443,5,3270,25
4322103,5542,4603,74,2,862,1
4322152,3681,2936,169,,576,
4322186,1374,1281,18,,74,1
4322202,20005,15124,922,3,3947,8
4322251,5029,4582,91,,355,1
4322301,8363,7267,122,1,973,
4322327,3419,2966,155,2,293,3
4322343,1994,1900,6,,85,3
4322350,1170,1078,14,,78,
4322376,1995,1567,88,1,339,
4322400,117210,81593,7128,57,28326,102
4322509,64197,44591,2782,27,16672,125
4322525,3150,2751,112,,287,
4322533,9897,8211,325,2,1351,7
4322541,6058,5139,153,3,763,
4322558,2004,1677,66,,261,
4322608,68763,58782,3642,26,6290,21
4322707,26710,21834,1733,,3137,6
4322806,24021,20703,622,17,2662,17
4322855,1818,1735,8,,75,
4322905,4769,4189,87,2,491,
4323002,224112,153662,29146,173,40207,920
4323101,4665,3204,89,,1190,182
4323200,2780,2449,37,1,293,
4323309,3646,3165,121,,355,5
4323358,2079,1824,31,,222,2
4323408,4413,3806,83,,523,1
4323457,3863,3084,321,1,455,2
4323507,2660,2046,51,,563,
4323606,1590,1444,40,,106,
4323705,2783,2203,19,,560,1
4323754,3260,2638,64,,558,
4323770,3098,2884,46,,168,
4323804,16463,13857,798,8,1787,11
5000203,16741,5470,1332,32,9859,48
5000252,4537,1810,230,9,2481,7
5000609,39325,18421,1007,42,10139,9716
5000708,24114,7843,1313,100,13230,1628
5000807,7653,3043,396,39,4164,11
5000856,10729,4355,522,10,5818,24
5000906,9303,3879,232,30,3694,1468
5001003,27674,13550,1974,129,12002,19
5001102,46803,13877,2975,212,22710,7019
5001243,10748,4155,255,27,5080,1230
5001508,7940,3428,451,23,4010,28
5001904,23031,9069,1596,95,12193,78
5002001,10712,4187,756,37,5712,20
5002100,21613,10254,576,51,10358,374
5002159,8567,2880,488,17,4657,524
5002209,23659,9523,1208,99,12431,395
5002308,11579,4614,744,25,6097,99
5002407,30612,11686,1408,124,12182,5212
5002605,13583,5222,708,26,7612,15
5002704,898100,405400,64997,10239,407905,9538
5002803,5036,2173,142,10,2693,18
5002902,20988,10217,1392,77,9281,21
5002951,30993,14386,2185,106,14268,48
5003108,4783,1546,515,15,2689,18
5003157,14289,5464,493,61,4705,3566
5003207,96268,24954,9388,266,61139,520
5003256,26037,11180,2041,47,12745,24
5003306,32151,10194,2601,93,19170,82
5003454,13663,5772,552,117,7192,30
5003488,11100,3008,615,147,5193,2137
5003504,5578,2533,286,7,2016,736
5003702,243367,121119,13685,2640,96193,9722
5003751,11386,4555,571,23,5475,762
5003801,20609,9391,1282,176,9745,15
5003900,3539,1373,264,1,1890,11
5004007,10444,4610,491,127,5177,38
5004106,9940,4689,402,44,4664,141
5004304,13808,7317,499,26,5341,625
5004403,8404,3906,608,29,3842,19
5004502,24137,10666,992,139,6148,6191
5004601,19423,7250,1018,39,10975,141
5004700,27821,12812,1448,196,13308,57
5004809,8148,1597,211,2,1659,4679
5004908,7139,2702,730,13,3611,83
5005004,23981,10192,960,77,12532,220
5005103,3586,1386,226,12,1939,23
5005152,6729,2634,317,4,3087,687
5005202,21522,4897,2236,59,14276,54
5005251,6799,2923,177,14,2787,898
5005400,45047,19939,1970,102,22409,627
5005608,25536,5768,1115,79,10637,7937
5005681,19193,8724,1025,124,9261,59
5005707,50457,20174,3137,439,26097,608
5005806,13220,4188,711,19,6566,1736
5006002,21822,8223,1353,78,12034,134
5006200,48563,19705,3531,382,24907,38
5006259,4721,1984,231,12,2474,20
5006275,5510,2347,369,10,2773,11
5006309,40957,22175,3437,161,15165,19
5006358,12921,3609,381,10,3403,5518
5006408,6941,2324,681,7,3926,3
5006606,92017,44077,3027,575,43658,680
5006903,12859,4151,359,20,7137,1192
5007109,23150,8409,2070,65,12469,137
5007208,37601,16129,2181,73,18852,366
5007307,4841,1941,389,33,2456,22
5007406,19818,6593,1544,37,11590,54
5007505,5199,1772,390,12,2984,41
5007554,7027,2766,556,24,3667,14
5007695,29579,13509,1665,60,14217,128
5007703,10994,5185,475,16,5094,224
5007802,8142,3105,668,15,4341,13
5007901,47118,17870,3048,167,23322,2711
5007935,14516,4324,1359,16,8807,10
5007950,10808,2997,367,6,3233,4205
5007976,3625,1363,213,6,2040,3
5008008,17652,6644,1148,156,9455,249
5008305,132152,57624,11881,932,61496,216
5008404,6336,2676,325,47,3253,35
5100102,5014,832,329,6,3835,12
5100201,29219,10622,2284,54,15897,362
5100250,58613,22932,4542,334,30683,122
5100300,17193,6659,1617,14,8888,15
5100359,5715,1291,585,9,2838,992
5100409,13052,4680,1076,24,7259,13
5100508,8009,1253,605,13,6136,2
5100607,10904,4479,835,28,5559,3
5100805,8590,2705,864,13,4541,463
5101001,3795,974,291,11,2517,2
5101209,1010,395,76,,538,1
5101258,14786,5142,1186,37,8412,9
5101308,10576,2584,1171,34,6778,9
5101407,24626,7656,2057,31,14138,743
5101605,7253,1366,830,5,4812,240
5101704,29403,7069,3181,75,18623,455
5101803,69210,23028,5149,183,36770,4079
5101852,7280,2050,792,12,4343,83
5101902,17004,6284,1074,12,7997,1637
5102504,89681,22420,10208,215,56635,202
5102603,15347,2472,709,11,3704,8451
5102637,45899,15259,3789,105,26106,637
5102678,44585,15908,3042,91,25494,50
5102686,8822,3004,715,8,5046,49
5102694,4485,1237,466,4,2707,71
5102702,25858,9340,1753,45,12541,2175
5102793,10332,3619,840,47,5818,8
5102850,7506,2859,546,9,4069,22
5103007,18990,4131,2211,63,12525,60
5103056,9593,4083,675,25,4803,7
5103106,6220,1651,697,18,3818,36
5103205,31370,11914,2001,97,17159,199
5103254,25766,7950,1984,100,15679,51
5103304,18238,5309,1389,12,9700,1828
5103353,35075,9703,3186,32,21969,184
5103361,3760,1214,341,8,1904,293
5103379,11011,4111,935,14,5867,84
5103403,650877,199915,88480,3545,357445,1471
5103437,4903,1554,338,,3009,2
5103452,7014,1796,788,14,4414,2
5103502,21941,6458,2049,29,13337,65
5103601,7872,2043,528,13,5286,2
5103700,10521,3534,667,13,4956,1351
5103809,3187,1173,163,1,1850,
5103858,8642,2556,496,5,3128,2457
5103908,6037,1146,359,11,2375,2146
5103957,2905,1137,162,4,1599,3
5104104,31024,11928,1780,46,17053,215
5104203,10966,3209,959,16,6770,12
5104500,2213,709,136,,1367,1
5104526,7815,3100,608,16,4086,5
5104542,7539,3298,475,27,3732,7
5104559,5020,1984,494,8,2532,2
5104609,12236,4022,1107,10,7076,21
5104807,28569,9476,2072,76,16920,25
5104906,7426,1010,505,9,5902,
5105002,8367,3090,622,7,4638,10
5105101,34906,12683,2803,100,17831,1489
5105150,45869,16994,3762,127,23421,1565
5105176,10213,3836,823,20,5492,42
5105200,11480,3126,1172,37,7133,10
5105234,4790,1213,369,3,3205,
5105259,83798,33406,7083,192,43059,58
5105309,2509,300,343,,1226,640
5105507,16774,3690,2620,32,10064,368
5105580,11396,4044,797,17,6073,465
5105606,20091,7428,1316,16,11070,261
5105622,26785,10000,1970,73,14715,27
5105903,15492,4229,1255,34,9765,209
5106000,5956,1280,713,12,3946,5
5106109,12940,1880,2413,48,8569,30
5106158,13635,4766,933,11,7892,33
5106174,4200,763,253,1,1459,1724
5106182,6670,2086,537,2,3732,313
5106190,4239,1686,291,8,2247,7
5106208,3932,1075,331,3,2521,2
5106216,11707,4247,682,20,6751,7
5106224,55839,19976,4595,115,31054,96
5106232,16352,3829,1749,8,10752,13
5106240,11530,4262,976,12,6160,120
5106257,24345,8188,1864,55,14072,166
5106265,6520,2366,360,5,3775,14
5106273,3349,1068,258,1,2016,6
5106281,6919,2059,403,7,4261,189
5106299,11671,4299,1007,35,6323,7
5106307,26423,7476,1397,31,15531,1988
5106315,2015,363,320,1,1290,41
5106372,18066,5549,2009,41,10440,27
5106422,32714,7670,3157,28,20430,1429
5106455,3166,758,303,3,2062,40
5106505,31217,4621,4894,66,21526,110
5106653,6932,2257,561,12,4077,25
5106703,2008,714,96,8,1184,6
5106752,52018,17604,5358,85,28861,110
5106778,12127,2661,1675,9,7466,316
5106802,5593,2194,403,12,2968,16
5106828,10204,2511,592,15,6794,292
5106851,3224,546,306,3,2369,
5107008,23283,5249,2501,37,14451,1045
5107040,85146,33689,6025,339,44918,175
5107065,26769,9673,2143,23,13044,1880
5107107,17849,7353,937,41,9510,8
5107156,2122,569,172,1,1380,
5107180,10089,2293,715,9,6132,940
5107198,2593,1009,145,,1438,1
5107206,4535,1476,447,9,2603,
5107248,5374,2224,425,19,2705,1
5107263,2519,635,257,5,1613,9
5107297,2875,958,211,4,1696,6
5107305,14911,4647,998,30,9222,14
5107354,5964,1228,531,5,3678,519
5107404,4191,1082,566,4,2535,4
5107578,3505,725,232,,1539,1009
5107602,244911,86947,24375,770,131897,915
5107701,15453,3294,1154,31,10957,17
5107743,2661,821,393,1,1422,24
5107750,3679,1005,406,2,2266,
5107768,3276,1134,244,7,1888,3
5107776,7596,1333,839,7,3931,1486
5107792,4099,1087,234,16,2116,645
5107800,15246,3058,2659,39,9056,434
5107859,13621,3203,1781,36,7807,793
5107875,28944,9668,2494,70,16291,418
5107883,1800,495,159,5,1128,13
5107909,196312,80294,14731,821,100277,188
5107925,110635,46275,8727,233,55339,60
5107941,9818,3662,752,51,5331,21
5107958,106434,38587,10898,406,54774,1769
5108006,14370,6078,896,18,7373,5
5108055,10616,4993,648,1,4968,6
5108105,3025,742,183,9,2091,
5108204,4164,1342,269,3,2550,
5108303,3838,1429,414,2,1991,2
5108352,2904,936,168,,1800,
5108402,300078,71370,37217,723,190304,460
5108501,12800,5560,1042,16,6167,15
5108600,19888,6641,2090,25,11090,42
5108808,4590,1911,295,1,2376,7
5108857,3529,904,431,13,2151,29
5108907,5846,2001,625,16,3199,5
5108956,8313,2984,701,8,4613,7
5200050,19128,4940,2115,116,11884,73
5200100,17232,6339,931,19,9933,10
5200134,21568,7433,1583,38,12500,13
5200159,2297,864,125,1,1305,2
5200175,4954,1277,546,13,3109,8
5200209,1858,967,44,6,838,3
5200258,225693,60117,30762,395,133890,524
5200308,27008,9473,2148,90,15250,47
5200506,1973,1013,94,1,865,
5200555,6072,1730,444,5,3891,2
5200605,10306,3075,2061,46,5042,82
5200803,8446,1892,1276,25,5237,16
5200829,3268,861,304,5,2096,2
5200852,5259,2011,228,2,3015,3
5200902,3007,1378,216,11,1400,2
5201108,398869,161979,28056,1130,207238,454
5201207,924,357,84,2,481,
5201306,18503,7604,1114,13,9758,14
5201405,527796,162392,56123,1333,307260,675
5201454,2907,1193,260,7,1442,5
5201504,4325,1643,292,1,2389,
5201603,3799,1476,296,3,2023,1
5201702,18390,5385,1507,7,11139,352
5201801,11890,4072,863,188,6762,5
5202155,7153,2190,609,8,4323,23
5202353,2946,1417,206,12,1311,
5202502,8300,2332,877,4,4860,227
5202601,3284,1232,267,4,1777,4
5202809,2868,1104,123,,1636,5
5203104,3351,1304,230,,1815,2
5203203,10371,2965,1109,25,6244,28
5203302,34445,12525,2294,62,19529,35
5203401,7826,3146,730,17,3932,
5203500,23958,9403,2000,93,12431,31
5203559,10296,3807,673,23,5774,19
5203575,3299,800,444,6,2043,6
5203609,3992,1192,346,6,2448,
5203807,5695,1722,609,2,3350,12
5203906,10495,4895,658,1,4937,4
5203939,2732,1044,176,5,1501,6
5203962,3145,709,271,4,2160,1
5204003,7560,1819,862,38,4829,12
5204102,11513,4863,794,23,5816,17
5204201,1405,469,151,1,783,1
5204250,7782,2919,604,6,4249,4
5204300,13774,6756,869,31,6110,8
5204409,16513,6239,1511,25,8704,32
5204508,98622,39581,8139,260,50564,77
5204557,4507,1651,266,5,2577,6
5204607,3755,1109,458,3,2180,4
5204656,3708,1129,314,8,2252,5
5204706,12510,4195,817,16,7480,2
5204805,7422,2675,313,16,4417,1
5204854,8081,2629,506,13,4920,8
5204904,18108,3477,3144,17,11463,4
5204953,4005,1084,277,3,2639,2
5205000,9710,3674,441,3,5573,19
5205059,2985,985,226,2,1772,
5205109,114427,54177,8315,284,51499,144
5205208,5184,1910,526,11,2730,7
5205307,9583,1206,3367,12,4970,25
5205406,22046,9411,1413,37,11156,28
5205455,8090,2704,774,1,4599,12
5205471,12870,5323,1003,15,6512,17
5205497,91767,25671,13046,84,52688,272
5205513,25016,7003,2270,5,15719,19
5205521,4030,750,535,10,2719,16
5205703,2454,1037,120,1,1296,
5205802,10562,3655,759,46,6067,35
5205901,9164,4395,634,1,4124,10
5206206,62337,18301,7316,106,36561,50
5206305,3504,1577,270,9,1648,
5206404,17065,4869,1479,13,10673,31
5206503,3883,1777,242,5,1854,2
5206602,2927,1810,104,2,1011,
5206701,3770,852,297,2,2609,6
5206800,2724,1137,187,,1397,3
5206909,1902,825,89,,985,3
5207105,2062,837,87,1,1137,
5207253,6956,2671,642,7,3633,3
5207352,4001,1642,167,2,2190,
5207402,11747,4186,946,25,6576,14
5207501,3205,1012,244,5,1942,2
5207535,7070,2293,769,11,3967,30
5207600,5877,2385,371,7,3113,1
5207808,10419,4637,453,8,5318,3
5207907,13744,2037,2855,6,8818,28
5208004,115901,34056,14338,447,66848,207
5208103,4660,1490,272,2,2891,5
5208152,3456,1389,192,1,1873,1
5208301,4457,914,559,1,2982,1
5208400,13967,4957,798,82,8119,11
5208509,4973,2438,293,2,2240,
5208608,73707,25314,6475,137,41679,95
5208707,1437366,626744,114108,4996,689551,1930
5208806,71916,20354,8007,188,43272,94
5208905,24071,8005,3180,33,12693,160
5209101,35664,17768,2217,79,15576,23
5209150,4390,1465,292,5,2628,
5209200,19545,6111,1851,13,11566,4
5209291,2188,907,151,2,1125,3
5209408,4085,853,349,8,2871,4
5209457,2161,700,238,8,1214,1
5209606,3354,1323,241,1,1787,2
5209705,27742,10847,1958,60,14844,33
5209804,3545,1426,254,4,1857,4
5209903,10584,2051,1687,2,6831,13
5209937,5954,2011,403,11,3527,2
5209952,17061,5565,1289,14,10177,16
5210000,52204,20905,3398,229,27604,65
5210109,25548,11018,1772,27,12694,37
5210158,2919,1279,176,4,1459,1
5210208,35684,15556,2229,125,17738,35
5210307,2560,835,172,17,1530,6
5210406,44734,15290,2663,90,26663,28
5210562,4963,2326,281,,2355,1
5210604,4904,1758,430,16,2694,4
5210802,4380,2116,395,11,1856,2
5210901,21087,7713,1926,32,11378,38
5211008,8007,2511,611,15,4861,9
5211206,26113,11286,1172,36,13599,20
5211305,6101,2518,530,7,3042,4
5211404,7736,3469,443,6,3818,
5211503,107970,48416,9804,196,49433,120
5211602,2693,949,233,6,1505,
5211701,6272,2324,301,10,3637,
5211800,45223,15543,2875,81,26644,80
5211909,105729,41704,10134,266,53481,144
5212006,2924,1012,153,1,1756,2
5212055,2123,583,116,,1420,4
5212105,7159,3511,547,2,3088,11
5212204,19620,7517,1476,19,10585,23
5212253,1390,629,119,11,629,2
5212303,8745,3256,526,3,4952,8
5212501,209129,61346,24183,356,122896,343
5212600,2561,1255,139,1,1164,2
5212709,8124,1684,915,17,5495,13
5212808,10700,3253,749,6,6690,1
5212907,2758,1020,229,6,1503,
5212956,4042,1218,573,23,2208,20
5213004,10304,3551,760,19,5964,8
5213053,2614,491,136,2,1983,2
5213087,27075,7715,3014,29,16212,104
5213103,70081,26073,6756,101,37034,115
5213400,1685,763,139,4,774,3
5213509,6692,781,1533,2,4375,1
5213707,8756,3317,566,10,4855,8
5213756,12521,5127,952,26,6396,20
5213772,3779,997,269,13,2500,
5213806,51351,24230,2876,116,24107,22
5213855,2456,1078,117,3,1249,9
5213905,4654,1976,297,,2375,6
5214002,14750,4446,1599,29,8629,47
5214051,6189,1604,573,1,4005,6
5214101,3564,1074,387,2,2095,5
5214408,8189,3381,802,10,3991,5
5214507,31932,11483,2572,283,17540,54
5214606,34964,9684,4133,72,21032,43
5214705,2337,895,133,,1180,129
5214804,2101,1101,126,4,868,2
5214838,12815,3626,1493,14,7637,45
5214861,8310,3088,555,12,4638,17
5214879,3010,870,207,1,1929,3
5214903,3076,419,445,1,2208,3
5215009,9481,4045,703,2,4720,11
5215207,3527,1497,227,3,1794,6
5215231,103804,27377,14212,177,61915,120
5215256,3716,875,346,6,2488,1
5215306,16399,9141,671,25,6556,6
5215405,4057,1625,260,6,2166,
5215504,7200,3788,449,61,2898,3
5215603,34967,9053,4043,162,21645,64
5215652,3132,1169,153,9,1800,1
5215702,31858,11516,2589,34,17685,34
5215801,2259,926,192,7,1133,1
5215900,3851,1566,223,2,2060,
5216007,2455,1210,186,2,1054,3
5216304,7607,3017,453,6,4128,3
5216403,10659,3645,728,19,6251,16
5216452,2964,990,355,,1616,3
5216809,9573,3994,435,22,5122,
5216908,2328,609,230,,1488,1
5217104,24883,10845,1424,46,12527,36
5217203,11712,4058,897,16,6735,6
5217302,26690,9970,1560,48,15093,19
5217401,32373,14864,2152,48,15267,42
5217609,105031,27221,12919,166,64527,196
5217708,18309,8533,1158,12,8591,15
5218003,44317,13934,4586,71,25674,48
5218052,4070,1347,243,2,2478,
5218102,3280,1282,295,3,1686,14
5218300,34914,8841,3540,57,22442,33
5218391,3649,1367,503,8,1767,4
5218508,48447,20263,3062,84,25002,33
5218607,12165,4677,736,25,6707,20
5218706,3980,1590,408,3,1978,
5218789,3864,1450,242,22,2143,6
5218805,225696,85386,17406,574,122151,172
5218904,19788,8316,974,16,10366,116
5219001,7918,3288,464,4,4138,24
5219100,6149,2204,492,19,3428,6
5219209,3002,1312,347,1,1334,8
5219258,4951,1612,431,25,2876,7
5219308,38492,14194,2776,107,21385,29
5219357,3538,1476,239,6,1813,3
5219407,5924,2204,648,27,3044,1
5219456,2689,702,419,10,1553,5
5219506,2820,1336,140,4,1340,
5219605,3293,883,365,5,2038,2
5219704,10645,3255,623,9,6754,4
5219712,4267,1356,410,6,2494,1
5219738,7386,2719,771,16,3833,47
5219753,72127,20253,8309,170,43267,121
5219803,9711,2142,923,20,6623,3
5219902,6378,2031,375,2,3969,1
5220009,14041,3358,2081,23,8552,27
5220058,1774,658,154,,961,1
5220108,33852,14789,1933,32,17081,17
5220157,4837,1429,558,28,2807,15
5220207,21900,5887,2549,24,13363,77
5220264,4464,1931,320,7,2204,2
5220280,2143,970,79,1,1089,4
5220405,17020,6154,1311,10,9538,7
5220454,155635,42804,17830,223,94529,243
5220504,8027,2617,779,5,4624,2
5220603,22245,9204,1406,41,11573,21
5220686,5742,1176,836,19,3684,27
5220702,2927,483,336,,2104,3
5221007,4026,1620,183,53,2166,4
5221080,2701,423,616,12,1650,
5221197,7944,2568,591,10,4752,23
5221304,2921,1474,153,3,1288,3
5221403,142431,46822,13584,358,81415,249
5221452,3120,876,285,1,1958,
5221502,4480,1812,268,,2398,2
5221551,4985,1343,353,2,3287,
5221577,2798,760,160,11,1858,9
5221601,42546,11917,4505,105,25959,59
5221700,13729,5553,922,33,7212,9
